model_id,split,unit_type,unit_id,score_name,score,label
M39,train,cycle,188_1b1_Pl_sc_Meditron__4,wheeze_score,0.4181818182,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__5,wheeze_score,0.2679343129,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__6,wheeze_score,0.466613033,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__7,wheeze_score,0.4907481899,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__8,wheeze_score,0.5575905576,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__9,wheeze_score,0.1594331267,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__10,wheeze_score,0.4666666667,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__11,wheeze_score,0.5671946857,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__12,wheeze_score,0.7245867042,0
M39,train,cycle,188_1b1_Pl_sc_Meditron__13,wheeze_score,0.476900149,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__0,wheeze_score,0,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__1,wheeze_score,0.1666666667,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__2,wheeze_score,0.08837525493,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__3,wheeze_score,0.09702009702,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__4,wheeze_score,0,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__5,wheeze_score,0.2271332106,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__6,wheeze_score,0.2307692308,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__7,wheeze_score,0.2255192878,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__8,wheeze_score,0.09166666667,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__9,wheeze_score,0,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__10,wheeze_score,0.346184107,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__11,wheeze_score,0.328836425,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__12,wheeze_score,0.1257861635,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__13,wheeze_score,0.2214285714,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__14,wheeze_score,0.1110162254,0
M39,train,cycle,188_1b1_Tc_sc_Meditron__15,wheeze_score,0.2057613169,0
M39,train,cycle,189_1b2_Lr_mc_LittC2SE__0,wheeze_score,0.6916912695,0
M39,train,cycle,189_1b2_Lr_mc_LittC2SE__1,wheeze_score,0.7659048796,0
M39,train,cycle,189_1b2_Lr_mc_LittC2SE__2,wheeze_score,0.7547169811,0
M39,train,cycle,189_1b2_Lr_mc_LittC2SE__3,wheeze_score,0.7900386432,0
M39,train,cycle,189_1b2_Lr_mc_LittC2SE__4,wheeze_score,0.5322128852,0
M39,train,cycle,190_1b1_Tc_sc_Meditron__0,wheeze_score,0.7199602781,0
M39,train,cycle,190_1b1_Tc_sc_Meditron__1,wheeze_score,0.701919458,0
M39,train,cycle,190_1b1_Tc_sc_Meditron__2,wheeze_score,0.760830648,0
M39,train,cycle,190_1b1_Tc_sc_Meditron__3,wheeze_score,0.5491535069,0
M39,train,cycle,191_2b1_Pl_mc_LittC2SE__0,wheeze_score,0.4696132597,0
M39,train,cycle,191_2b1_Pl_mc_LittC2SE__1,wheeze_score,0.6260083898,0
M39,train,cycle,191_2b1_Pl_mc_LittC2SE__2,wheeze_score,0.4277129728,0
M39,train,cycle,191_2b1_Pl_mc_LittC2SE__3,wheeze_score,0.3298552676,0
M39,train,cycle,191_2b1_Pl_mc_LittC2SE__4,wheeze_score,0.3879622915,0
M39,train,cycle,191_2b1_Pl_mc_LittC2SE__5,wheeze_score,0.8,0
M39,train,cycle,191_2b1_Pl_mc_LittC2SE__6,wheeze_score,0.4194107452,0
M39,train,cycle,191_2b1_Pl_mc_LittC2SE__7,wheeze_score,0,0
M39,train,cycle,191_2b1_Pr_mc_LittC2SE__0,wheeze_score,0.8251561106,0
M39,train,cycle,191_2b1_Pr_mc_LittC2SE__1,wheeze_score,0.7725321888,0
M39,train,cycle,191_2b1_Pr_mc_LittC2SE__2,wheeze_score,0.6891495601,0
M39,train,cycle,191_2b1_Pr_mc_LittC2SE__3,wheeze_score,0.6033333333,0
M39,train,cycle,191_2b1_Pr_mc_LittC2SE__4,wheeze_score,0.9464285714,0
M39,train,cycle,191_2b1_Pr_mc_LittC2SE__5,wheeze_score,0.9281437126,0
M39,train,cycle,191_2b1_Pr_mc_LittC2SE__6,wheeze_score,0.7527259937,0
M39,train,cycle,191_2b1_Pr_mc_LittC2SE__7,wheeze_score,0.6351791531,0
M39,train,cycle,191_2b2_Tc_mc_LittC2SE__0,wheeze_score,0.9304347826,0
M39,train,cycle,191_2b2_Tc_mc_LittC2SE__1,wheeze_score,0.8705526117,0
M39,train,cycle,191_2b2_Tc_mc_LittC2SE__2,wheeze_score,0.962962963,0
M39,train,cycle,191_2b2_Tc_mc_LittC2SE__3,wheeze_score,0.9133589415,0
M39,train,cycle,191_2b2_Tc_mc_LittC2SE__4,wheeze_score,0.9071793331,0
M39,train,cycle,191_2b2_Tc_mc_LittC2SE__5,wheeze_score,0.8345120226,0
M39,train,cycle,191_2b2_Tc_mc_LittC2SE__6,wheeze_score,0.8925925926,0
M39,train,cycle,191_2b2_Tc_mc_LittC2SE__7,wheeze_score,0.8777429467,0
M39,train,cycle,192_2b1_Al_mc_LittC2SE__0,wheeze_score,0.9645282061,0
M39,train,cycle,192_2b1_Al_mc_LittC2SE__1,wheeze_score,0.7185018865,1
M39,train,cycle,192_2b1_Al_mc_LittC2SE__2,wheeze_score,0.8679706601,1
M39,train,cycle,192_2b1_Al_mc_LittC2SE__3,wheeze_score,0.8096280088,1
M39,train,cycle,192_2b1_Al_mc_LittC2SE__4,wheeze_score,0.7421737601,1
M39,train,cycle,192_2b1_Al_mc_LittC2SE__5,wheeze_score,0.5326049846,1
M39,train,cycle,192_2b1_Al_mc_LittC2SE__6,wheeze_score,0.6413793103,1
M39,train,cycle,192_2b1_Al_mc_LittC2SE__7,wheeze_score,0.6416072586,1
M39,train,cycle,192_2b1_Ar_mc_LittC2SE__0,wheeze_score,0.7101727447,0
M39,train,cycle,192_2b1_Ar_mc_LittC2SE__1,wheeze_score,0.9179834462,1
M39,train,cycle,192_2b1_Ar_mc_LittC2SE__2,wheeze_score,0.6964809384,1
M39,train,cycle,192_2b1_Ar_mc_LittC2SE__3,wheeze_score,0.6247866166,1
M39,train,cycle,192_2b1_Ar_mc_LittC2SE__4,wheeze_score,0.6493506494,1
M39,train,cycle,192_2b1_Ar_mc_LittC2SE__5,wheeze_score,0.5908469945,1
M39,train,cycle,192_2b1_Ar_mc_LittC2SE__6,wheeze_score,0.7263123143,1
M39,train,cycle,192_2b1_Ar_mc_LittC2SE__7,wheeze_score,0.6999125109,1
M39,train,cycle,192_2b2_Al_mc_LittC2SE__0,wheeze_score,0.6882911392,1
M39,train,cycle,192_2b2_Al_mc_LittC2SE__1,wheeze_score,0.8866799205,1
M39,train,cycle,192_2b2_Al_mc_LittC2SE__2,wheeze_score,0.8006700168,1
M39,train,cycle,192_2b2_Al_mc_LittC2SE__3,wheeze_score,0.8142758143,1
M39,train,cycle,192_2b2_Al_mc_LittC2SE__4,wheeze_score,0.8941728064,1
M39,train,cycle,192_2b2_Al_mc_LittC2SE__5,wheeze_score,0.5696636925,1
M39,train,cycle,192_2b2_Al_mc_LittC2SE__6,wheeze_score,0.7285714286,1
M39,train,cycle,192_2b2_Al_mc_LittC2SE__7,wheeze_score,0.5414012739,1
M39,train,cycle,192_2b2_Ar_mc_LittC2SE__0,wheeze_score,0.8316693607,0
M39,train,cycle,192_2b2_Ar_mc_LittC2SE__1,wheeze_score,0.946018058,1
M39,train,cycle,192_2b2_Ar_mc_LittC2SE__2,wheeze_score,0.706401766,1
M39,train,cycle,192_2b2_Ar_mc_LittC2SE__3,wheeze_score,0.6174794174,1
M39,train,cycle,192_2b2_Ar_mc_LittC2SE__4,wheeze_score,0.631956912,1
M39,train,cycle,192_2b2_Ar_mc_LittC2SE__5,wheeze_score,0.6362672322,1
M39,train,cycle,192_2b2_Ar_mc_LittC2SE__6,wheeze_score,0.6424982053,1
M39,train,cycle,192_2b2_Ar_mc_LittC2SE__7,wheeze_score,0.5333333333,1
M39,train,cycle,192_2b3_Al_mc_LittC2SE__0,wheeze_score,0.7953603977,0
M39,train,cycle,192_2b3_Al_mc_LittC2SE__1,wheeze_score,0.8010091454,1
M39,train,cycle,192_2b3_Al_mc_LittC2SE__2,wheeze_score,0.8088235294,1
M39,train,cycle,192_2b3_Al_mc_LittC2SE__3,wheeze_score,0.8188922868,1
M39,train,cycle,192_2b3_Al_mc_LittC2SE__4,wheeze_score,0.7956924918,1
M39,train,cycle,192_2b3_Al_mc_LittC2SE__5,wheeze_score,0.8321428571,1
M39,train,cycle,192_2b3_Al_mc_LittC2SE__6,wheeze_score,0.8025042686,1
M39,train,cycle,192_2b3_Ar_mc_LittC2SE__0,wheeze_score,0.8473188702,0
M39,train,cycle,192_2b3_Ar_mc_LittC2SE__1,wheeze_score,0.8013937282,1
M39,train,cycle,192_2b3_Ar_mc_LittC2SE__2,wheeze_score,0.7215228738,1
M39,train,cycle,192_2b3_Ar_mc_LittC2SE__3,wheeze_score,0.9645301805,1
M39,train,cycle,192_2b3_Ar_mc_LittC2SE__4,wheeze_score,0.9502407705,1
M39,train,cycle,192_2b3_Ar_mc_LittC2SE__5,wheeze_score,0.8353060534,1
M39,train,cycle,192_2b3_Ar_mc_LittC2SE__6,wheeze_score,0.6642941874,1
M39,train,cycle,193_1b2_Al_mc_AKGC417L__0,wheeze_score,0.9010011123,0
M39,train,cycle,193_1b2_Al_mc_AKGC417L__1,wheeze_score,0.6593406593,1
M39,train,cycle,193_1b2_Al_mc_AKGC417L__2,wheeze_score,0.813810111,1
M39,train,cycle,193_1b2_Al_mc_AKGC417L__3,wheeze_score,0.8089097304,1
M39,train,cycle,193_1b2_Al_mc_AKGC417L__4,wheeze_score,0.6698564593,1
M39,train,cycle,193_1b2_Al_mc_AKGC417L__5,wheeze_score,0.7285180573,1
M39,train,cycle,193_1b2_Al_mc_AKGC417L__6,wheeze_score,0.7613293051,1
M39,train,cycle,193_1b2_Al_mc_AKGC417L__7,wheeze_score,0.8599088838,1
M39,train,cycle,193_1b2_Al_mc_AKGC417L__8,wheeze_score,0.7200929152,1
M39,train,cycle,193_1b2_Al_mc_AKGC417L__9,wheeze_score,0.8301051467,1
M39,train,cycle,193_1b2_Al_mc_AKGC417L__10,wheeze_score,0.6758373206,1
M39,train,cycle,193_1b2_Al_mc_AKGC417L__11,wheeze_score,0.8384572387,1
M39,train,cycle,193_1b2_Ar_mc_AKGC417L__0,wheeze_score,0.3448275862,0
M39,train,cycle,193_1b2_Ar_mc_AKGC417L__1,wheeze_score,0.409035409,1
M39,train,cycle,193_1b2_Ar_mc_AKGC417L__2,wheeze_score,0.8508014797,1
M39,train,cycle,193_1b2_Ar_mc_AKGC417L__3,wheeze_score,0.6623681125,1
M39,train,cycle,193_1b2_Ar_mc_AKGC417L__4,wheeze_score,0.6399521531,1
M39,train,cycle,193_1b2_Ar_mc_AKGC417L__5,wheeze_score,0.6288916563,1
M39,train,cycle,193_1b2_Ar_mc_AKGC417L__6,wheeze_score,0.7975830816,1
M39,train,cycle,193_1b2_Ar_mc_AKGC417L__7,wheeze_score,0.8200455581,1
M39,train,cycle,193_1b2_Ar_mc_AKGC417L__8,wheeze_score,0.8885017422,1
M39,train,cycle,193_1b2_Ar_mc_AKGC417L__9,wheeze_score,0.7692307692,1
M39,train,cycle,193_1b2_Ar_mc_AKGC417L__10,wheeze_score,0.7236842105,1
M39,train,cycle,193_1b2_Ar_mc_AKGC417L__11,wheeze_score,0.592509782,1
M39,train,cycle,193_1b2_Ll_mc_AKGC417L__0,wheeze_score,0.956618465,0
M39,train,cycle,193_1b2_Ll_mc_AKGC417L__1,wheeze_score,0.9768009768,0
M39,train,cycle,193_1b2_Ll_mc_AKGC417L__2,wheeze_score,0.98027127,0
M39,train,cycle,193_1b2_Ll_mc_AKGC417L__3,wheeze_score,0.978898007,0
M39,train,cycle,193_1b2_Ll_mc_AKGC417L__4,wheeze_score,0.980861244,0
M39,train,cycle,193_1b2_Ll_mc_AKGC417L__5,wheeze_score,0.9775840598,0
M39,train,cycle,193_1b2_Ll_mc_AKGC417L__6,wheeze_score,0.9788519637,0
M39,train,cycle,193_1b2_Ll_mc_AKGC417L__7,wheeze_score,0.979498861,0
M39,train,cycle,193_1b2_Ll_mc_AKGC417L__8,wheeze_score,0.981416957,0
M39,train,cycle,193_1b2_Ll_mc_AKGC417L__9,wheeze_score,0.979524073,0
M39,train,cycle,193_1b2_Ll_mc_AKGC417L__10,wheeze_score,0.980861244,0
M39,train,cycle,193_1b2_Ll_mc_AKGC417L__11,wheeze_score,0.9782001118,0
M39,train,cycle,193_1b2_Pl_mc_AKGC417L__0,wheeze_score,0.3114571746,1
M39,train,cycle,193_1b2_Pl_mc_AKGC417L__1,wheeze_score,0.4151404151,1
M39,train,cycle,193_1b2_Pl_mc_AKGC417L__2,wheeze_score,0.6350184957,1
M39,train,cycle,193_1b2_Pl_mc_AKGC417L__3,wheeze_score,0.3927315358,1
M39,train,cycle,193_1b2_Pl_mc_AKGC417L__4,wheeze_score,0.269138756,1
M39,train,cycle,193_1b2_Pl_mc_AKGC417L__5,wheeze_score,0.7534246575,1
M39,train,cycle,193_1b2_Pl_mc_AKGC417L__6,wheeze_score,0.3746223565,1
M39,train,cycle,193_1b2_Pl_mc_AKGC417L__7,wheeze_score,0.4498861048,1
M39,train,cycle,193_1b2_Pl_mc_AKGC417L__8,wheeze_score,0.4181184669,1
M39,train,cycle,193_1b2_Pl_mc_AKGC417L__9,wheeze_score,0.5312672939,1
M39,train,cycle,193_1b2_Pl_mc_AKGC417L__10,wheeze_score,0.5023923445,1
M39,train,cycle,193_1b2_Pl_mc_AKGC417L__11,wheeze_score,0.5589714925,1
M39,train,cycle,193_1b2_Pr_mc_AKGC417L__0,wheeze_score,0.3559510567,1
M39,train,cycle,193_1b2_Pr_mc_AKGC417L__1,wheeze_score,0.409035409,1
M39,train,cycle,193_1b2_Pr_mc_AKGC417L__2,wheeze_score,0.542540074,1
M39,train,cycle,193_1b2_Pr_mc_AKGC417L__3,wheeze_score,0.8675263775,1
M39,train,cycle,193_1b2_Pr_mc_AKGC417L__4,wheeze_score,0.3528708134,1
M39,train,cycle,193_1b2_Pr_mc_AKGC417L__5,wheeze_score,0.597758406,1
M39,train,cycle,193_1b2_Pr_mc_AKGC417L__6,wheeze_score,0.4229607251,1
M39,train,cycle,193_1b2_Pr_mc_AKGC417L__7,wheeze_score,0.410022779,1
M39,train,cycle,193_1b2_Pr_mc_AKGC417L__8,wheeze_score,0.574912892,1
M39,train,cycle,193_1b2_Pr_mc_AKGC417L__9,wheeze_score,0.586607637,1
M39,train,cycle,193_1b2_Pr_mc_AKGC417L__10,wheeze_score,0.5023923445,1
M39,train,cycle,193_1b2_Pr_mc_AKGC417L__11,wheeze_score,0.4248183343,1
M39,train,cycle,193_1b2_Tc_mc_AKGC417L__0,wheeze_score,0.1557285873,0
M39,train,cycle,193_1b2_Tc_mc_AKGC417L__1,wheeze_score,0.3235653236,1
M39,train,cycle,193_1b2_Tc_mc_AKGC417L__2,wheeze_score,0.3205918619,1
M39,train,cycle,193_1b2_Tc_mc_AKGC417L__3,wheeze_score,0.1465416178,0
M39,train,cycle,193_1b2_Tc_mc_AKGC417L__4,wheeze_score,0.4246411483,0
M39,train,cycle,193_1b2_Tc_mc_AKGC417L__5,wheeze_score,0.5417185554,1
M39,train,cycle,193_1b2_Tc_mc_AKGC417L__6,wheeze_score,0.2658610272,1
M39,train,cycle,193_1b2_Tc_mc_AKGC417L__7,wheeze_score,0.3302961276,1
M39,train,cycle,193_1b2_Tc_mc_AKGC417L__8,wheeze_score,0.5574912892,1
M39,train,cycle,193_1b2_Tc_mc_AKGC417L__9,wheeze_score,0.1715550636,1
M39,train,cycle,193_1b2_Tc_mc_AKGC417L__10,wheeze_score,0.293062201,1
M39,train,cycle,193_1b2_Tc_mc_AKGC417L__11,wheeze_score,0.4248183343,1
M39,train,cycle,193_1b4_Lr_mc_AKGC417L__0,wheeze_score,0.5981308411,1
M39,train,cycle,193_1b4_Lr_mc_AKGC417L__1,wheeze_score,0.5430608886,1
M39,train,cycle,193_1b4_Lr_mc_AKGC417L__2,wheeze_score,0.7256960292,1
M39,train,cycle,193_1b4_Lr_mc_AKGC417L__3,wheeze_score,0.6640281442,1
M39,train,cycle,193_1b4_Lr_mc_AKGC417L__4,wheeze_score,0.5096810934,1
M39,train,cycle,193_1b4_Lr_mc_AKGC417L__5,wheeze_score,0.4703196347,1
M39,train,cycle,193_1b4_Lr_mc_AKGC417L__6,wheeze_score,0.4764318297,1
M39,train,cycle,193_1b4_Lr_mc_AKGC417L__7,wheeze_score,0.3760848602,1
M39,train,cycle,193_1b4_Lr_mc_AKGC417L__8,wheeze_score,0.5632984901,1
M39,train,cycle,193_1b4_Lr_mc_AKGC417L__9,wheeze_score,0.3140096618,1
M39,train,cycle,193_7b3_Al_mc_AKGC417L__0,wheeze_score,0.7349081365,0
M39,train,cycle,193_7b3_Al_mc_AKGC417L__1,wheeze_score,0.8021188044,0
M39,train,cycle,193_7b3_Al_mc_AKGC417L__2,wheeze_score,0.8267370273,0
M39,train,cycle,193_7b3_Al_mc_AKGC417L__3,wheeze_score,0.8764135703,0
M39,train,cycle,193_7b3_Al_mc_AKGC417L__4,wheeze_score,0.7730881738,0
M39,train,cycle,193_7b3_Al_mc_AKGC417L__5,wheeze_score,0.891043398,0
M39,train,cycle,193_7b3_Al_mc_AKGC417L__6,wheeze_score,0.6789413119,0
M39,train,cycle,193_7b3_Al_mc_AKGC417L__7,wheeze_score,0.7712867507,0
M39,train,cycle,193_7b3_Ar_mc_AKGC417L__0,wheeze_score,0.8858267717,0
M39,train,cycle,193_7b3_Ar_mc_AKGC417L__1,wheeze_score,0.7642830117,0
M39,train,cycle,193_7b3_Ar_mc_AKGC417L__2,wheeze_score,0.5848724714,0
M39,train,cycle,193_7b3_Ar_mc_AKGC417L__3,wheeze_score,0.4200323102,0
M39,train,cycle,193_7b3_Ar_mc_AKGC417L__4,wheeze_score,0.4722106143,0
M39,train,cycle,193_7b3_Ar_mc_AKGC417L__5,wheeze_score,0.350877193,0
M39,train,cycle,193_7b3_Ar_mc_AKGC417L__6,wheeze_score,0.6252397392,0
M39,train,cycle,193_7b3_Ar_mc_AKGC417L__7,wheeze_score,0.538373425,0
M39,train,cycle,193_7b3_Ll_mc_AKGC417L__0,wheeze_score,0.2362204724,0
M39,train,cycle,193_7b3_Ll_mc_AKGC417L__1,wheeze_score,0.3291713961,0
M39,train,cycle,193_7b3_Ll_mc_AKGC417L__2,wheeze_score,0.5233069481,0
M39,train,cycle,193_7b3_Ll_mc_AKGC417L__3,wheeze_score,0.2665589661,0
M39,train,cycle,193_7b3_Ll_mc_AKGC417L__4,wheeze_score,0.5557877142,0
M39,train,cycle,193_7b3_Ll_mc_AKGC417L__5,wheeze_score,0.4986149584,0
M39,train,cycle,193_7b3_Ll_mc_AKGC417L__6,wheeze_score,0.303030303,0
M39,train,cycle,193_7b3_Ll_mc_AKGC417L__7,wheeze_score,0.1947308133,0
M39,train,cycle,193_7b3_Lr_mc_AKGC417L__0,wheeze_score,0.5183727034,0
M39,train,cycle,193_7b3_Lr_mc_AKGC417L__1,wheeze_score,0.5751040484,0
M39,train,cycle,193_7b3_Lr_mc_AKGC417L__2,wheeze_score,0.5584872471,0
M39,train,cycle,193_7b3_Lr_mc_AKGC417L__3,wheeze_score,0.549273021,0
M39,train,cycle,193_7b3_Lr_mc_AKGC417L__4,wheeze_score,0.5975762641,0
M39,train,cycle,193_7b3_Lr_mc_AKGC417L__5,wheeze_score,0.595567867,0
M39,train,cycle,193_7b3_Lr_mc_AKGC417L__6,wheeze_score,0.7710011507,0
M39,train,cycle,193_7b3_Lr_mc_AKGC417L__7,wheeze_score,0.6567392134,0
M39,train,cycle,193_7b3_Pl_mc_AKGC417L__0,wheeze_score,0.7874015748,0
M39,train,cycle,193_7b3_Pl_mc_AKGC417L__1,wheeze_score,0.6205069996,0
M39,train,cycle,193_7b3_Pl_mc_AKGC417L__2,wheeze_score,0.63764292,0
M39,train,cycle,193_7b3_Pl_mc_AKGC417L__3,wheeze_score,0.5694668821,0
M39,train,cycle,193_7b3_Pl_mc_AKGC417L__4,wheeze_score,0.3510238195,0
M39,train,cycle,193_7b3_Pl_mc_AKGC417L__5,wheeze_score,0.595567867,0
M39,train,cycle,193_7b3_Pl_mc_AKGC417L__6,wheeze_score,0.5830456463,0
M39,train,cycle,193_7b3_Pl_mc_AKGC417L__7,wheeze_score,0.5536464299,0
M39,train,cycle,193_7b3_Pr_mc_AKGC417L__0,wheeze_score,0.4396325459,0
M39,train,cycle,193_7b3_Pr_mc_AKGC417L__1,wheeze_score,0.7188800605,0
M39,train,cycle,193_7b3_Pr_mc_AKGC417L__2,wheeze_score,0.2594547054,0
M39,train,cycle,193_7b3_Pr_mc_AKGC417L__3,wheeze_score,0.682552504,0
M39,train,cycle,193_7b3_Pr_mc_AKGC417L__4,wheeze_score,0.5808608441,0
M39,train,cycle,193_7b3_Pr_mc_AKGC417L__5,wheeze_score,0.8679593721,0
M39,train,cycle,193_7b3_Pr_mc_AKGC417L__6,wheeze_score,0.7172995781,0
M39,train,cycle,193_7b3_Pr_mc_AKGC417L__7,wheeze_score,0.5727376861,0
M39,train,cycle,193_7b3_Tc_mc_AKGC417L__0,wheeze_score,0.4461942257,0
M39,train,cycle,193_7b3_Tc_mc_AKGC417L__1,wheeze_score,0.2837684449,0
M39,train,cycle,193_7b3_Tc_mc_AKGC417L__2,wheeze_score,0.05716798593,0
M39,train,cycle,193_7b3_Tc_mc_AKGC417L__3,wheeze_score,0.3473344103,0
M39,train,cycle,193_7b3_Tc_mc_AKGC417L__4,wheeze_score,0.1880484747,0
M39,train,cycle,193_7b3_Tc_mc_AKGC417L__5,wheeze_score,0.2631578947,0
M39,train,cycle,193_7b3_Tc_mc_AKGC417L__6,wheeze_score,0.444955888,0
M39,train,cycle,193_7b3_Tc_mc_AKGC417L__7,wheeze_score,0.3436426117,0
M39,train,cycle,196_1b1_Pr_sc_Meditron__0,wheeze_score,0.834797891,0
M39,train,cycle,196_1b1_Pr_sc_Meditron__1,wheeze_score,0.8691910499,0
M39,train,cycle,196_1b1_Pr_sc_Meditron__2,wheeze_score,0.8791208791,0
M39,train,cycle,196_1b1_Pr_sc_Meditron__3,wheeze_score,0.8631512869,0
M39,train,cycle,196_1b1_Pr_sc_Meditron__4,wheeze_score,0.9460737938,0
M39,train,cycle,196_1b1_Pr_sc_Meditron__5,wheeze_score,0.9523809524,0
M39,train,cycle,197_1b1_Al_sc_Meditron__0,wheeze_score,0.7894369149,0
M39,train,cycle,197_1b1_Al_sc_Meditron__1,wheeze_score,0.7882454624,0
M39,train,cycle,197_1b1_Al_sc_Meditron__2,wheeze_score,0.8585714286,0
M39,train,cycle,197_1b1_Tc_sc_Meditron__0,wheeze_score,0.6021204241,0
M39,train,cycle,197_1b1_Tc_sc_Meditron__1,wheeze_score,0.6135105205,0
M39,train,cycle,197_1b1_Tc_sc_Meditron__2,wheeze_score,0.6949023586,0
M39,train,cycle,197_1b1_Tc_sc_Meditron__3,wheeze_score,0.4524886878,0
M39,train,cycle,197_1b1_Tc_sc_Meditron__4,wheeze_score,0.1739499364,1
M39,train,cycle,199_2b1_Ll_mc_LittC2SE__0,wheeze_score,0.9181818182,0
M39,train,cycle,199_2b1_Ll_mc_LittC2SE__1,wheeze_score,0.9620649198,0
M39,train,cycle,199_2b1_Ll_mc_LittC2SE__2,wheeze_score,0.8987090367,0
M39,train,cycle,199_2b1_Ll_mc_LittC2SE__3,wheeze_score,0.8936338474,0
M39,train,cycle,199_2b1_Ll_mc_LittC2SE__4,wheeze_score,0.9706019599,0
M39,train,cycle,199_2b1_Ll_mc_LittC2SE__5,wheeze_score,0.953745395,0
M39,train,cycle,199_2b1_Ll_mc_LittC2SE__6,wheeze_score,0.9503940658,0
M39,train,cycle,199_2b1_Ll_mc_LittC2SE__7,wheeze_score,0.9693454847,0
M39,train,cycle,199_2b1_Ll_mc_LittC2SE__8,wheeze_score,0.9517144857,0
M39,train,cycle,199_2b3_Ll_mc_LittC2SE__0,wheeze_score,0.9331919406,0
M39,train,cycle,199_2b3_Ll_mc_LittC2SE__1,wheeze_score,0.8230801867,0
M39,train,cycle,199_2b3_Ll_mc_LittC2SE__2,wheeze_score,0.9120221096,0
M39,train,cycle,199_2b3_Ll_mc_LittC2SE__3,wheeze_score,0.8772770853,0
M39,train,cycle,199_2b3_Ll_mc_LittC2SE__4,wheeze_score,0.9264853978,0
M39,train,cycle,199_2b3_Ll_mc_LittC2SE__5,wheeze_score,0.8416602613,0
M39,train,cycle,199_2b3_Ll_mc_LittC2SE__6,wheeze_score,0.8355287919,0
M39,train,cycle,199_2b3_Ll_mc_LittC2SE__7,wheeze_score,0.9406858202,0
M39,train,cycle,199_2b3_Ll_mc_LittC2SE__8,wheeze_score,0.7422680412,0
M39,train,cycle,200_2p2_Al_mc_AKGC417L__0,wheeze_score,0.6777437691,0
M39,train,cycle,200_2p2_Al_mc_AKGC417L__1,wheeze_score,0.6016008262,0
M39,train,cycle,200_2p2_Al_mc_AKGC417L__2,wheeze_score,0.5461741425,0
M39,train,cycle,200_2p2_Al_mc_AKGC417L__3,wheeze_score,0.6167846309,0
M39,train,cycle,200_2p2_Al_mc_AKGC417L__4,wheeze_score,0.5527416869,0
M39,train,cycle,200_2p2_Ar_mc_AKGC417L__0,wheeze_score,0.7083515523,0
M39,train,cycle,200_2p2_Ar_mc_AKGC417L__1,wheeze_score,0.6893880713,0
M39,train,cycle,200_2p2_Ar_mc_AKGC417L__2,wheeze_score,0.6306068602,0
M39,train,cycle,200_2p2_Ar_mc_AKGC417L__3,wheeze_score,0.67239636,0
M39,train,cycle,200_2p2_Ar_mc_AKGC417L__4,wheeze_score,0.6936798062,0
M39,train,cycle,200_2p2_Lr_mc_AKGC417L__0,wheeze_score,0.323567993,0
M39,train,cycle,200_2p2_Lr_mc_AKGC417L__1,wheeze_score,0.5189775368,0
M39,train,cycle,200_2p2_Lr_mc_AKGC417L__2,wheeze_score,0.562005277,0
M39,train,cycle,200_2p2_Lr_mc_AKGC417L__3,wheeze_score,0.3109201213,0
M39,train,cycle,200_2p2_Lr_mc_AKGC417L__4,wheeze_score,0.5659546355,0
M39,train,cycle,200_2p2_Pl_mc_AKGC417L__0,wheeze_score,0.3672933975,0
M39,train,cycle,200_2p2_Pl_mc_AKGC417L__1,wheeze_score,0.6248386264,0
M39,train,cycle,200_2p2_Pl_mc_AKGC417L__2,wheeze_score,0.4722955145,0
M39,train,cycle,200_2p2_Pl_mc_AKGC417L__3,wheeze_score,0.6471183013,0
M39,train,cycle,200_2p2_Pl_mc_AKGC417L__4,wheeze_score,0.7134992292,0
M39,train,cycle,200_2p2_Pr_mc_AKGC417L__0,wheeze_score,0.3847835592,0
M39,train,cycle,200_2p2_Pr_mc_AKGC417L__1,wheeze_score,0.4647560031,0
M39,train,cycle,200_2p2_Pr_mc_AKGC417L__2,wheeze_score,0.5672823219,0
M39,train,cycle,200_2p2_Pr_mc_AKGC417L__3,wheeze_score,0.4120323559,0
M39,train,cycle,200_2p2_Pr_mc_AKGC417L__4,wheeze_score,0.4272186743,0
M39,train,cycle,200_2p2_Tc_mc_AKGC417L__0,wheeze_score,0.3760384784,0
